latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-3.835,-40.307,327.8,2.6,1.5,10/19/2018,1645,A,55,6.0NRT,299.8,44.4,D
-4.703,-46.172,360.7,1,1,10/19/2018,1645,A,100,6.0NRT,305.7,75.8,D
-4.705,-46.181,387.6,1,1,10/19/2018,1645,A,100,6.0NRT,309.5,180.9,D
-4.694,-46.173,368.7,1,1,10/19/2018,1645,A,100,6.0NRT,304.5,98.7,D
-4.695,-46.183,467.4,1,1,10/19/2018,1645,A,100,6.0NRT,322.3,1001.2,D
-4.686,-46.184,334.2,1,1,10/19/2018,1645,A,79,6.0NRT,303.9,16.9,D
-4.574,-45.669,359.8,1.1,1,10/19/2018,1645,A,99,6.0NRT,297.3,87.6,D
-4.646,-46.214,435.9,1,1,10/19/2018,1645,A,87,6.0NRT,314.4,559.3,D
-4.647,-46.224,361.2,1,1,10/19/2018,1645,A,94,6.0NRT,302.7,79.7,D
-4.637,-46.216,331.8,1,1,10/19/2018,1645,A,44,6.0NRT,304.3,18.4,D
-4.353,-44.324,328.2,1.3,1.1,10/19/2018,1645,A,57,6.0NRT,306.4,17.9,D
-4.565,-45.978,354.9,1.1,1,10/19/2018,1645,A,97,6.0NRT,303.9,66.7,D
-5.058,-49.716,321.1,1.2,1.1,10/19/2018,1645,A,73,6.0NRT,297.5,14.4,D
-5.053,-49.713,320.4,1.2,1.1,10/19/2018,1645,A,76,6.0NRT,296.6,13.8,D
-4.564,-47.182,325.2,1,1,10/19/2018,1645,A,75,6.0NRT,298.2,13.3,D
-5.702,-55.768,308.4,3.3,1.7,10/19/2018,1645,A,52,6.0NRT,289.4,30.2,D
-4.876,-49.9,317.2,1.2,1.1,10/19/2018,1645,A,73,6.0NRT,293.1,10.9,D
-4.475,-47.147,331.8,1,1,10/19/2018,1645,A,82,6.0NRT,302.6,18.4,D
-4.855,-49.892,328.1,1.2,1.1,10/19/2018,1645,A,83,6.0NRT,294.6,24.2,D
-4.637,-48.54,314.2,1,1,10/19/2018,1645,A,50,6.0NRT,289.3,7.3,D
-4.608,-48.469,313,1,1,10/19/2018,1645,A,51,6.0NRT,290.6,7.3,D
-4.766,-49.835,330.8,1.2,1.1,10/19/2018,1645,A,85,6.0NRT,295.7,28.2,D
-4.727,-49.63,321.4,1.1,1.1,10/19/2018,1645,A,63,6.0NRT,291.8,13.6,D
-4.541,-48.645,333.6,1,1,10/19/2018,1645,A,85,6.0NRT,295.2,27.8,D
-4.543,-48.654,328.4,1,1,10/19/2018,1645,A,81,6.0NRT,295.8,20.2,D
-4.533,-48.643,329.2,1,1,10/19/2018,1645,A,62,6.0NRT,294.8,21.7,D
-4.534,-48.653,356.1,1,1,10/19/2018,1645,A,85,6.0NRT,297.9,73.1,D
-4.672,-49.759,335.2,1.2,1.1,10/19/2018,1645,A,88,6.0NRT,294.5,33.7,D
-4.473,-48.68,321.5,1,1,10/19/2018,1645,A,71,6.0NRT,299.6,11.8,D
-4.474,-48.69,327.7,1,1,10/19/2018,1645,A,80,6.0NRT,298.6,18.6,D
-4.085,-46.041,333.5,1.1,1,10/19/2018,1645,A,83,6.0NRT,301.2,25.3,D
-4.482,-48.88,319.1,1.1,1,10/19/2018,1645,A,28,6.0NRT,295.6,8.7,D
-4.325,-47.898,336.9,1,1,10/19/2018,1645,A,87,6.0NRT,297.4,31.1,D
-4.368,-48.72,314.6,1,1,10/19/2018,1645,A,39,6.0NRT,294.6,7.3,D
-4.329,-48.77,320.8,1,1,10/19/2018,1645,A,69,6.0NRT,296,12,D
-4.331,-48.78,327.5,1,1,10/19/2018,1645,A,80,6.0NRT,298,19.8,D
-4.127,-47.413,372.9,1,1,10/19/2018,1645,A,100,6.0NRT,302.9,113.1,D
-4.128,-47.422,375.1,1,1,10/19/2018,1645,A,100,6.0NRT,304.1,121.8,D
-4.118,-47.414,324.4,1,1,10/19/2018,1645,A,39,6.0NRT,302.8,10.2,D
-3.446,-42.92,324.5,1.6,1.3,10/19/2018,1645,A,57,6.0NRT,304.8,16.4,D
-3.449,-42.934,329.5,1.6,1.3,10/19/2018,1645,A,73,6.0NRT,303.1,27.2,D
-4.446,-49.878,316.6,1.2,1.1,10/19/2018,1645,A,28,6.0NRT,296.7,9,D
-4.403,-50.008,321.7,1.2,1.1,10/19/2018,1645,A,75,6.0NRT,295.7,16.3,D
-4.404,-50.018,330,1.2,1.1,10/19/2018,1645,A,83,6.0NRT,294,28.4,D
-4.037,-47.614,327.4,1,1,10/19/2018,1645,A,65,6.0NRT,305.2,16.7,D
-4.038,-47.623,325.2,1,1,10/19/2018,1645,A,49,6.0NRT,304.4,13.8,D
-4.13,-48.859,324.4,1.1,1,10/19/2018,1645,A,77,6.0NRT,297.2,14.8,D
-4.131,-48.868,325.9,1.1,1,10/19/2018,1645,A,78,6.0NRT,298.7,16.3,D
-4.079,-48.815,324.2,1,1,10/19/2018,1645,A,77,6.0NRT,298,14.1,D
-4.08,-48.824,320.1,1,1,10/19/2018,1645,A,53,6.0NRT,299.4,8.9,D
-3.914,-47.726,327,1,1,10/19/2018,1645,A,80,6.0NRT,299.1,17.6,D
-3.067,-41.983,322.5,2,1.4,10/19/2018,1645,A,63,6.0NRT,301.8,20.2,D
-3.936,-48.006,329,1,1,10/19/2018,1645,A,61,6.0NRT,299.3,18.4,D
-4.079,-49.281,314.1,1.1,1,10/19/2018,1645,A,42,6.0NRT,294.2,6.4,D
-2.968,-41.768,320.6,2.1,1.4,10/19/2018,1645,A,46,6.0NRT,299.7,20.9,D
-4.172,-50.124,317.1,1.2,1.1,10/19/2018,1645,A,45,6.0NRT,295.1,9.7,D
-3.932,-48.89,318.2,1.1,1,10/19/2018,1645,A,63,6.0NRT,299.3,11.1,D
-4.219,-51.024,309.7,1.4,1.2,10/19/2018,1645,A,18,6.0NRT,288.8,5.8,D
-4.875,-56.026,312.6,3.4,1.7,10/19/2018,1645,A,62,6.0NRT,287.5,48,D
-2.971,-42.73,327.1,1.7,1.3,10/19/2018,1645,A,68,6.0NRT,305,18.9,D
-2.952,-42.685,335,1.7,1.3,10/19/2018,1645,A,83,6.0NRT,303.4,40.8,D
-2.939,-42.672,329.5,1.7,1.3,10/19/2018,1645,A,76,6.0NRT,304,23.8,D
-2.941,-42.687,337.5,1.7,1.3,10/19/2018,1645,A,85,6.0NRT,304.9,47.9,D
-4.027,-50.237,327.9,1.2,1.1,10/19/2018,1645,A,72,6.0NRT,291.7,23.7,D
-2.942,-42.678,340.4,1.7,1.3,10/19/2018,1645,A,87,6.0NRT,304.8,59.8,D
-2.944,-42.694,330.6,1.7,1.3,10/19/2018,1645,A,78,6.0NRT,304.8,25.7,D
-4.024,-50.233,339.3,1.2,1.1,10/19/2018,1645,A,85,6.0NRT,292.5,45.2,D
-4.014,-50.235,427.8,1.2,1.1,10/19/2018,1645,A,100,6.0NRT,300.6,601.9,D
-4.005,-50.236,355.9,1.2,1.1,10/19/2018,1645,A,98,6.0NRT,294.6,88.6,D
-3.966,-50.035,362.6,1.2,1.1,10/19/2018,1645,A,75,6.0NRT,292.8,113.4,D
-4.017,-50.469,322.1,1.2,1.1,10/19/2018,1645,A,39,6.0NRT,292,17.2,D
-4.009,-50.481,324.6,1.2,1.1,10/19/2018,1645,A,42,6.0NRT,293.4,20.4,D
-3.284,-45.831,346.1,1.1,1,10/19/2018,1645,A,92,6.0NRT,300.8,49.5,D
-3.285,-45.84,325.2,1.1,1,10/19/2018,1645,A,71,6.0NRT,300.8,14,D
-3.829,-50.06,326.5,1.2,1.1,10/19/2018,1645,A,47,6.0NRT,288.7,22.5,D
-3.818,-50.051,440.5,1.2,1.1,10/19/2018,1645,A,94,6.0NRT,296.4,744,D
-3.819,-50.062,445.3,1.2,1.1,10/19/2018,1645,A,100,6.0NRT,295.9,817.2,D
-3.814,-50.048,373.7,1.2,1.1,10/19/2018,1645,A,87,6.0NRT,291.5,151.3,D
-3.815,-50.058,447.9,1.2,1.1,10/19/2018,1645,A,87,6.0NRT,304.5,856.7,D
-3.833,-50.185,321.5,1.2,1.1,10/19/2018,1645,A,71,6.0NRT,292,17,D
-3.805,-50.06,333.8,1.2,1.1,10/19/2018,1645,A,86,6.0NRT,291.6,33.6,D
-4.051,-52.099,334.5,1.6,1.2,10/19/2018,1645,A,88,6.0NRT,290.4,60.7,D
-4.039,-52.1,322.4,1.6,1.2,10/19/2018,1645,A,69,6.0NRT,290,31.4,D
-3.729,-50.162,332.9,1.2,1.1,10/19/2018,1645,A,86,6.0NRT,295.7,31.9,D
-3.73,-50.172,350.1,1.2,1.1,10/19/2018,1645,A,95,6.0NRT,296.4,70.3,D
-3.745,-50.279,320.2,1.2,1.1,10/19/2018,1645,A,64,6.0NRT,291.9,15.6,D
-3.72,-50.174,318.4,1.2,1.1,10/19/2018,1645,A,55,6.0NRT,294.8,10.5,D
-4.542,-56.252,321,3.5,1.8,10/19/2018,1645,A,0,6.0NRT,286.6,83.4,D
-3.852,-51.327,307.4,1.4,1.2,10/19/2018,1645,A,15,6.0NRT,288.4,7.5,D
-3.943,-52.061,312.6,1.6,1.2,10/19/2018,1645,A,65,6.0NRT,291.7,11.2,D
-3.679,-50.234,317,1.2,1.1,10/19/2018,1645,A,60,6.0NRT,292.3,13.1,D
-3.903,-51.853,311.4,1.5,1.2,10/19/2018,1645,A,59,6.0NRT,292.8,11.8,D
-3.483,-48.898,331.4,1,1,10/19/2018,1645,A,84,6.0NRT,295.8,25,D
-3.484,-48.907,327.9,1,1,10/19/2018,1645,A,81,6.0NRT,296.2,20.8,D
-4.139,-53.691,310.5,2.1,1.4,10/19/2018,1645,A,34,6.0NRT,288.8,19.2,D
-3.599,-49.974,328.1,1.2,1.1,10/19/2018,1645,A,82,6.0NRT,293.2,24.9,D
-3.601,-49.984,318.7,1.2,1.1,10/19/2018,1645,A,72,6.0NRT,291.5,12.4,D
-3.613,-50.067,345.9,1.2,1.1,10/19/2018,1645,A,93,6.0NRT,294,59.8,D
-3.614,-50.077,318.9,1.2,1.1,10/19/2018,1645,A,48,6.0NRT,295.8,12,D
-4.421,-56.152,323,3.4,1.7,10/19/2018,1645,A,75,6.0NRT,285.3,83.5,D
-4.405,-56.154,339.4,3.4,1.7,10/19/2018,1645,A,69,6.0NRT,288,210.3,D
-3.652,-50.705,317.7,1.3,1.1,10/19/2018,1645,A,41,6.0NRT,291.7,10.3,D
-3.694,-51.08,319.3,1.3,1.2,10/19/2018,1645,A,22,6.0NRT,293.3,19.8,D
-3.837,-52.126,333,1.6,1.2,10/19/2018,1645,A,82,6.0NRT,288.6,54.5,D
-3.863,-52.315,323.9,1.7,1.3,10/19/2018,1645,A,69,6.0NRT,285.1,42,D
-3.865,-52.33,328.6,1.7,1.3,10/19/2018,1645,A,63,6.0NRT,287.1,53.4,D
-3.835,-52.117,318.6,1.6,1.2,10/19/2018,1645,A,74,6.0NRT,288,20.8,D
-3.865,-52.32,329.7,1.7,1.3,10/19/2018,1645,A,62,6.0NRT,287.1,51.9,D
-4.41,-56.158,341,3.4,1.7,10/19/2018,1645,A,68,6.0NRT,287.6,222,D
-4.035,-53.789,324.7,2.2,1.4,10/19/2018,1645,A,76,6.0NRT,288.1,60.1,D
-4.038,-53.807,312.6,2.2,1.4,10/19/2018,1645,A,62,6.0NRT,289.1,24.5,D
-3.471,-49.851,320.7,1.1,1.1,10/19/2018,1645,A,74,6.0NRT,293.9,15.6,D
-3.785,-52.081,317.4,1.6,1.2,10/19/2018,1645,A,64,6.0NRT,291.9,16.9,D
-3.778,-52.111,324.4,1.6,1.2,10/19/2018,1645,A,80,6.0NRT,292.4,31.3,D
-3.78,-52.125,321.6,1.6,1.2,10/19/2018,1645,A,77,6.0NRT,292.7,26.8,D
-4.226,-55.489,324.6,3,1.6,10/19/2018,1645,A,81,6.0NRT,288.2,82.9,D
-4.23,-55.515,337,3,1.6,10/19/2018,1645,A,89,6.0NRT,287.1,164.4,D
-3.452,-50.063,315.4,1.2,1.1,10/19/2018,1645,A,56,6.0NRT,291.4,9.3,D
-3.454,-50.074,315.1,1.2,1.1,10/19/2018,1645,A,57,6.0NRT,293,8.9,D
-3.449,-50.071,328.6,1.2,1.1,10/19/2018,1645,A,78,6.0NRT,293.5,26.5,D
-4.225,-55.496,332.6,3,1.6,10/19/2018,1645,A,86,6.0NRT,288.2,127.4,D
-4.229,-55.523,323,3,1.6,10/19/2018,1645,A,56,6.0NRT,287,72,D
-4.28,-55.883,314.5,3.2,1.7,10/19/2018,1645,A,56,6.0NRT,287.1,38.7,D
-3.428,-49.989,319.9,1.2,1.1,10/19/2018,1645,A,73,6.0NRT,294.2,15.7,D
-3.259,-48.873,320.9,1,1,10/19/2018,1645,A,70,6.0NRT,295.5,11.2,D
-3.26,-48.882,329.4,1,1,10/19/2018,1645,A,82,6.0NRT,294.7,21.7,D
-3.433,-50.233,315.4,1.2,1.1,10/19/2018,1645,A,65,6.0NRT,290.9,11.7,D
-3.648,-51.839,308.1,1.5,1.2,10/19/2018,1645,A,34,6.0NRT,288.4,7.1,D
-3.38,-49.996,324,1.2,1.1,10/19/2018,1645,A,73,6.0NRT,293.9,20.6,D
-4.024,-54.671,323.6,2.5,1.5,10/19/2018,1645,A,79,6.0NRT,287.8,65.4,D
-4.028,-54.695,329,2.6,1.5,10/19/2018,1645,A,84,6.0NRT,289.9,91.5,D
-3.365,-50.104,312.7,1.2,1.1,10/19/2018,1645,A,48,6.0NRT,290.8,8.2,D
-4.019,-54.678,322.2,2.5,1.5,10/19/2018,1645,A,78,6.0NRT,288.6,56.3,D
-4.022,-54.701,315.5,2.6,1.5,10/19/2018,1645,A,39,6.0NRT,289.1,33.1,D
-3.356,-50.132,329.3,1.2,1.1,10/19/2018,1645,A,83,6.0NRT,289,28.1,D
-3.543,-51.433,310.7,1.4,1.2,10/19/2018,1645,A,52,6.0NRT,288.4,9.3,D
-3.341,-50.091,314.3,1.2,1.1,10/19/2018,1645,A,46,6.0NRT,290.6,9.7,D
-3.532,-51.434,339.1,1.4,1.2,10/19/2018,1645,A,85,6.0NRT,292.4,62.3,D
-3.534,-51.447,327.7,1.4,1.2,10/19/2018,1645,A,77,6.0NRT,293,36.6,D
-3.136,-48.783,318.7,1,1,10/19/2018,1645,A,59,6.0NRT,298.1,11.2,D
-3.323,-50.244,310.7,1.2,1.1,10/19/2018,1645,A,39,6.0NRT,289.6,6.1,D
-4.042,-55.472,343.9,3,1.6,10/19/2018,1645,A,88,6.0NRT,283.7,222.3,D
-3.894,-54.581,319.7,2.5,1.5,10/19/2018,1645,A,59,6.0NRT,288.9,41.1,D
-3.897,-54.603,324.9,2.5,1.5,10/19/2018,1645,A,81,6.0NRT,288.6,62,D
-4.041,-55.479,346,3,1.6,10/19/2018,1645,A,89,6.0NRT,284.4,242.8,D
-4.045,-55.506,322.9,3,1.6,10/19/2018,1645,A,69,6.0NRT,285.1,83.5,D
-3.288,-50.299,315.8,1.2,1.1,10/19/2018,1645,A,37,6.0NRT,293.4,10.4,D
-3.886,-54.589,324.5,2.5,1.5,10/19/2018,1645,A,80,6.0NRT,288.2,64.1,D
-3.889,-54.611,316.4,2.5,1.5,10/19/2018,1645,A,72,6.0NRT,288.9,34.4,D
-3.253,-50.336,313.6,1.2,1.1,10/19/2018,1645,A,62,6.0NRT,293.2,9.6,D
-3.32,-50.811,329.2,1.3,1.1,10/19/2018,1645,A,63,6.0NRT,291.3,32.4,D
-3.192,-50.264,318.3,1.2,1.1,10/19/2018,1645,A,62,6.0NRT,291.4,12.9,D
-2.964,-48.867,319.9,1,1,10/19/2018,1645,A,51,6.0NRT,297.5,8.5,D
-3.598,-53.549,310.2,2,1.4,10/19/2018,1645,A,57,6.0NRT,288.8,13.7,D
-3.091,-50.274,314.3,1.2,1.1,10/19/2018,1645,A,58,6.0NRT,293.9,10.7,D
-2.96,-49.49,357.6,1.1,1,10/19/2018,1645,A,93,6.0NRT,294.1,83.6,D
-3.034,-50.368,321.1,1.2,1.1,10/19/2018,1645,A,49,6.0NRT,292.8,15.4,D
-3.032,-50.363,313.4,1.2,1.1,10/19/2018,1645,A,32,6.0NRT,292.2,7.6,D
-3.033,-50.374,319.3,1.2,1.1,10/19/2018,1645,A,73,6.0NRT,293.1,14.8,D
-3.485,-53.96,312.7,2.2,1.4,10/19/2018,1645,A,38,6.0NRT,288.1,20.2,D
-3.42,-53.87,315.1,2.2,1.4,10/19/2018,1645,A,44,6.0NRT,289.6,22.3,D
-3.417,-53.857,310.4,2.1,1.4,10/19/2018,1645,A,44,6.0NRT,288,14.4,D
-3.297,-53.096,318.1,1.9,1.3,10/19/2018,1645,A,68,6.0NRT,291.2,24.9,D
-3.426,-54.015,308.7,2.2,1.4,10/19/2018,1645,A,24,6.0NRT,284.7,15.6,D
-2.698,-48.943,322.9,1,1,10/19/2018,1645,A,55,6.0NRT,299.1,12.2,D
-3.285,-53.097,319.6,1.9,1.3,10/19/2018,1645,A,75,6.0NRT,287.5,28.1,D
-2.885,-50.402,312.6,1.2,1.1,10/19/2018,1645,A,53,6.0NRT,293.1,10,D
-3.339,-53.947,325.4,2.2,1.4,10/19/2018,1645,A,81,6.0NRT,287.2,60.6,D
-3.53,-55.388,309.8,2.9,1.6,10/19/2018,1645,A,47,6.0NRT,286,22.4,D
-3.34,-53.952,318.3,2.2,1.4,10/19/2018,1645,A,74,6.0NRT,287,39.7,D
-3.327,-53.953,313.5,2.2,1.4,10/19/2018,1645,A,59,6.0NRT,285.8,26.2,D
-2.555,-49.165,319.1,1.1,1,10/19/2018,1645,A,72,6.0NRT,295.7,10,D
-2.556,-49.174,336.6,1.1,1,10/19/2018,1645,A,88,6.0NRT,297.2,32.8,D
-3.094,-53.395,314.3,2,1.4,10/19/2018,1645,A,69,6.0NRT,287.1,24.7,D
-3.096,-53.412,308.2,2,1.4,10/19/2018,1645,A,55,6.0NRT,287.2,12.8,D
-3.091,-53.401,317.7,2,1.4,10/19/2018,1645,A,74,6.0NRT,287.4,33.5,D
-2.633,-50.71,367.7,1.2,1.1,10/19/2018,1645,A,94,6.0NRT,292.1,142.9,D
-2.433,-49.602,328.7,1.1,1,10/19/2018,1645,A,82,6.0NRT,294.7,22.1,D
-3.016,-53.976,328.1,2.2,1.4,10/19/2018,1645,A,84,6.0NRT,285,71.2,D
-2.49,-50.417,319.8,1.2,1.1,10/19/2018,1645,A,70,6.0NRT,290.9,15,D
-2.487,-50.412,315.3,1.2,1.1,10/19/2018,1645,A,67,6.0NRT,291.7,10.9,D
-2.862,-54.481,325.6,2.4,1.5,10/19/2018,1645,A,83,6.0NRT,279,64,D
-2.865,-54.502,328,2.4,1.5,10/19/2018,1645,A,84,6.0NRT,281.6,75.3,D
-2.867,-54.485,326.2,2.4,1.5,10/19/2018,1645,A,83,6.0NRT,278.5,69.9,D
-2.87,-54.506,316.2,2.4,1.5,10/19/2018,1645,A,75,6.0NRT,281.2,35.8,D
-1.779,-48.18,325.7,1,1,10/19/2018,1645,A,74,6.0NRT,296.6,17.7,D
-2.167,-50.88,327.7,1.3,1.1,10/19/2018,1645,A,82,6.0NRT,290.9,26.7,D
-2.17,-50.902,318.9,1.3,1.1,10/19/2018,1645,A,56,6.0NRT,288.6,15.1,D
-2.606,-54.123,308.3,2.2,1.4,10/19/2018,1645,A,61,6.0NRT,277.5,19.4,D
-2.978,-56.894,308.8,3.7,1.8,10/19/2018,1645,A,0,6.0NRT,280.1,43.9,D
-2.959,-57.242,311.2,3.9,1.8,10/19/2018,1645,A,50,6.0NRT,282.6,50.6,D
-1.774,-48.726,313.6,1,1,10/19/2018,1645,A,39,6.0NRT,295.7,5.1,D
-1.585,-47.851,323.9,1,1,10/19/2018,1645,A,53,6.0NRT,299.9,12.7,D
-1.978,-50.701,319,1.2,1.1,10/19/2018,1645,A,73,6.0NRT,296.9,12.2,D
-1.98,-50.712,318.1,1.2,1.1,10/19/2018,1645,A,68,6.0NRT,297.2,10,D
-1.978,-50.706,326.3,1.2,1.1,10/19/2018,1645,A,81,6.0NRT,297.5,20.9,D
-1.951,-50.732,333.3,1.2,1.1,10/19/2018,1645,A,86,6.0NRT,300.8,32,D
-1.89,-50.653,317.4,1.2,1.1,10/19/2018,1645,A,47,6.0NRT,299.6,9.9,D
-2.429,-55.117,317.2,2.6,1.6,10/19/2018,1645,A,74,6.0NRT,284.2,39,D
-2.424,-55.123,314.2,2.6,1.6,10/19/2018,1645,A,70,6.0NRT,283.9,29.8,D
-2.109,-53.46,308.9,1.9,1.3,10/19/2018,1645,A,57,6.0NRT,284.5,12.7,D
-2.29,-55.643,314.6,2.9,1.6,10/19/2018,1645,A,13,6.0NRT,281,29.7,D
-2.293,-55.669,321.7,2.9,1.6,10/19/2018,1645,A,73,6.0NRT,281.7,60.3,D
-2.288,-55.648,319.1,2.9,1.6,10/19/2018,1645,A,70,6.0NRT,281.6,52.2,D
-2.292,-55.674,317.6,2.9,1.6,10/19/2018,1645,A,72,6.0NRT,282.3,45.9,D
-1.187,-48.866,321.3,1,1,10/19/2018,1645,A,53,6.0NRT,301.5,11.1,D
-1.167,-49.237,321.6,1,1,10/19/2018,1645,A,50,6.0NRT,299.9,10.8,D
-1.168,-49.246,324,1,1,10/19/2018,1645,A,77,6.0NRT,298.6,14.6,D
-1.814,-53.79,310.5,2,1.4,10/19/2018,1645,A,42,6.0NRT,280,11.8,D
-1.817,-53.808,348,2,1.4,10/19/2018,1645,A,95,6.0NRT,282.8,147.2,D
-1.819,-53.826,315.5,2,1.4,10/19/2018,1645,A,69,6.0NRT,281.1,23.4,D
-2.22,-56.786,326.7,3.5,1.8,10/19/2018,1645,A,72,6.0NRT,278.6,134.1,D
-2.226,-56.792,325.6,3.5,1.8,10/19/2018,1645,A,71,6.0NRT,278.7,125.6,D
-2.132,-56.587,321.4,3.4,1.7,10/19/2018,1645,A,59,6.0NRT,279.9,83.1,D
-0.849,-47.851,333.4,1,1,10/19/2018,1645,A,84,6.0NRT,299.6,24.6,D
-1.557,-52.872,319.6,1.7,1.3,10/19/2018,1645,A,65,6.0NRT,287.5,27.8,D
-1.559,-52.877,322.9,1.7,1.3,10/19/2018,1645,A,78,6.0NRT,287.8,33.1,D
-1.63,-54.074,309.8,2.1,1.4,10/19/2018,1645,A,30,6.0NRT,277.2,14.1,D
-1.337,-52.447,314.3,1.6,1.2,10/19/2018,1645,A,65,6.0NRT,294.9,11.4,D
-1.618,-54.897,314.5,2.4,1.5,10/19/2018,1645,A,50,6.0NRT,282.8,36.2,D
-0.568,-48.658,324.1,1,1,10/19/2018,1645,A,38,6.0NRT,302.3,9.1,D
-0.634,-49.435,316.9,1,1,10/19/2018,1645,A,50,6.0NRT,300.9,6.9,D
-1.511,-55.727,307.3,2.8,1.6,10/19/2018,1645,A,36,6.0NRT,280.1,28.1,D
-1.508,-55.735,306,2.8,1.6,10/19/2018,1645,A,29,6.0NRT,281.2,23.1,D
-0.365,-49.492,350.7,1,1,10/19/2018,1645,A,95,6.0NRT,302.6,55.1,D
-0.356,-49.493,330.5,1,1,10/19/2018,1645,A,77,6.0NRT,302.8,18.6,D
-0.346,-49.485,332.8,1,1,10/19/2018,1645,A,83,6.0NRT,303,20.8,D
-0.336,-49.487,347.8,1,1,10/19/2018,1645,A,94,6.0NRT,304.3,48.8,D
-0.33,-49.493,325.9,1,1,10/19/2018,1645,A,77,6.0NRT,297.4,16,D
-0.243,-49.924,320.8,1.1,1,10/19/2018,1645,A,69,6.0NRT,303,9.3,D
-0.244,-49.934,326.4,1.1,1,10/19/2018,1645,A,79,6.0NRT,303,15.9,D
0.252,-51.105,319.7,1.2,1.1,10/19/2018,1645,A,43,6.0NRT,303,8.6,D
0.335,-51.385,318.7,1.2,1.1,10/19/2018,1645,A,37,6.0NRT,300.5,10.6,D
0.795,-50.825,320.3,1.1,1.1,10/19/2018,1645,A,73,6.0NRT,298.3,13.6,D
0.793,-50.836,329.6,1.1,1.1,10/19/2018,1645,A,83,6.0NRT,299.5,26.1,D
0.732,-51.964,319.2,1.3,1.1,10/19/2018,1645,A,73,6.0NRT,299.6,14.8,D
0.73,-51.976,328.3,1.3,1.1,10/19/2018,1645,A,82,6.0NRT,298.5,30.1,D
1.798,-50.584,322.7,1.1,1,10/19/2018,1645,A,75,6.0NRT,303.5,12.5,D
1.82,-50.805,316.4,1.1,1.1,10/19/2018,1645,A,66,6.0NRT,300.3,7.8,D
2.161,-50.991,318.4,1.1,1.1,10/19/2018,1645,A,59,6.0NRT,297.4,11,D
2.16,-51.001,324.6,1.1,1.1,10/19/2018,1645,A,78,6.0NRT,301.3,19.2,D
1.543,-55.649,318.8,2.5,1.5,10/19/2018,1645,A,70,6.0NRT,292.7,35.7,D
1.537,-55.653,316.8,2.5,1.5,10/19/2018,1645,A,72,6.0NRT,292.7,30.3,D
2.357,-50.909,332.9,1.1,1.1,10/19/2018,1645,A,85,6.0NRT,305.2,26.5,D
2.39,-51.016,322.2,1.1,1.1,10/19/2018,1645,A,32,6.0NRT,306,12.3,D
2.551,-50.909,316.6,1.1,1.1,10/19/2018,1645,A,68,6.0NRT,301.4,8.1,D
1.848,-55.877,320.6,2.5,1.5,10/19/2018,1645,A,75,6.0NRT,290.7,42.3,D
1.854,-55.882,323.6,2.5,1.5,10/19/2018,1645,A,73,6.0NRT,289.6,52.1,D
3.025,-51.449,316.6,1.2,1.1,10/19/2018,1645,A,56,6.0NRT,298.6,9.5,D
3.023,-51.46,314.8,1.2,1.1,10/19/2018,1645,A,25,6.0NRT,299.3,7.5,D
3.226,-51.333,324.2,1.1,1.1,10/19/2018,1645,A,68,6.0NRT,299.8,14.8,D
3.224,-51.344,324,1.1,1.1,10/19/2018,1645,A,62,6.0NRT,297.4,15.9,D
3.234,-51.345,348.7,1.1,1.1,10/19/2018,1645,A,95,6.0NRT,299.5,61,D
3.232,-51.355,328.6,1.1,1.1,10/19/2018,1645,A,52,6.0NRT,299.3,22.1,D
3.269,-51.335,318.5,1.1,1.1,10/19/2018,1645,A,56,6.0NRT,303.2,10.6,D
3.277,-51.611,337.6,1.2,1.1,10/19/2018,1645,A,89,6.0NRT,299.1,42.5,D
3.275,-51.621,335,1.2,1.1,10/19/2018,1645,A,87,6.0NRT,299.1,37.5,D
3.332,-51.365,340.5,1.1,1.1,10/19/2018,1645,A,90,6.0NRT,299.3,38.9,D
-22.013,-49.026,314.8,1.8,1.3,10/19/2018,1640,A,68,6.0NRT,292.6,16,D
-17.252,-39.412,320.9,1.7,1.3,10/19/2018,1640,A,46,6.0NRT,294.8,13.8,D
-16.744,-40.085,323,1.6,1.2,10/19/2018,1640,A,51,6.0NRT,301.3,16.5,D
-17.035,-41.948,331.8,1.2,1.1,10/19/2018,1640,A,81,6.0NRT,303.5,22,D
-17.02,-41.917,336.3,1.2,1.1,10/19/2018,1640,A,85,6.0NRT,303.4,29.2,D
-16.694,-40.126,341.6,1.6,1.2,10/19/2018,1640,A,89,6.0NRT,305.9,61.1,D
-16.291,-40.274,327.6,1.5,1.2,10/19/2018,1640,A,71,6.0NRT,306,15.1,D
-16.089,-40.306,330.2,1.6,1.2,10/19/2018,1640,A,78,6.0NRT,306.6,21.1,D
-16.067,-40.521,320.8,1.5,1.2,10/19/2018,1640,A,54,6.0NRT,295.3,11.6,D
-15.856,-39.739,332.5,1.7,1.3,10/19/2018,1640,A,83,6.0NRT,304.3,35.6,D
-15.844,-39.741,331,1.7,1.3,10/19/2018,1640,A,81,6.0NRT,304.2,31.2,D
-15.202,-40.242,348.3,1.6,1.3,10/19/2018,1640,A,94,6.0NRT,295.9,88.2,D
-14.716,-41.988,339.8,1.3,1.1,10/19/2018,1640,A,87,6.0NRT,304,36.2,D
