latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight,incendio,fecha,temperatura,humedad,pr_atm,temp_min,temp_max
-1.483,-49.002,303.3,1.4,1.2,10/19/2018,130,T,55,6.0NRT,290.0,5.8,N,0,2018-10-19,303.15,74,1009.0,303.15,303.15
-1.485,-49.015,305.2,1.4,1.2,10/19/2018,130,T,63,6.0NRT,290.8,7.7,N,0,2018-10-19,303.15,74,1009.0,303.15,303.15
-1.479,-49.00899999999999,306.3,1.4,1.2,10/19/2018,130,T,66,6.0NRT,290.1,8.6,N,1,2018-10-19,303.15,74,1009.0,303.15,303.15
-0.34700000000000003,-49.484,306.5,1.5,1.2,10/19/2018,130,T,68,6.0NRT,290.3,11.1,N,1,2018-10-19,306.19599999999997,60,1022.24,306.19599999999997,306.19599999999997
-0.348,-49.49800000000001,306.6,1.5,1.2,10/19/2018,130,T,69,6.0NRT,290.2,11.5,N,1,2018-10-19,306.19599999999997,60,1022.24,306.19599999999997,306.19599999999997
-0.344,-49.49,313.3,1.5,1.2,10/19/2018,130,T,87,6.0NRT,290.6,20.3,N,1,2018-10-19,306.19599999999997,60,1022.24,306.19599999999997,306.19599999999997
-0.333,-49.492,313.5,1.5,1.2,10/19/2018,130,T,87,6.0NRT,290.5,20.8,N,1,2018-10-19,306.19599999999997,60,1022.24,306.19599999999997,306.19599999999997
-0.335,-49.505,306.6,1.5,1.2,10/19/2018,130,T,69,6.0NRT,289.9,12.2,N,1,2018-10-19,306.07099999999997,61,1022.56,306.07099999999997,306.07099999999997
-33.256,-60.287,308.1,1.1,1.0,10/19/2018,300,T,73,6.0NRT,289.8,10.8,N,1,2018-10-19,292.15,68,1015.0,292.15,292.15
-33.209,-60.32899999999999,310.1,1.1,1.0,10/19/2018,300,T,79,6.0NRT,289.1,11.9,N,1,2018-10-19,292.15,68,1015.0,292.15,292.15
-32.765,-64.98,309.4,1.1,1.1,10/19/2018,300,T,30,6.0NRT,286.2,12.8,N,0,2018-10-19,292.721,77,938.74,292.721,292.721
-32.767,-64.992,344.8,1.1,1.1,10/19/2018,300,T,100,6.0NRT,289.9,62.8,N,1,2018-10-19,292.721,77,938.74,292.721,292.721
-32.768,-65.00399999999999,324.4,1.1,1.1,10/19/2018,300,T,92,6.0NRT,288.3,26.7,N,1,2018-10-19,292.721,77,938.74,292.721,292.721
-32.77,-65.016,310.1,1.1,1.1,10/19/2018,300,T,79,6.0NRT,288.4,13.0,N,1,2018-10-19,292.721,77,938.74,292.721,292.721
-32.757,-64.994,314.8,1.1,1.1,10/19/2018,300,T,32,6.0NRT,286.4,15.3,N,0,2018-10-19,292.721,77,938.74,292.721,292.721
-32.76,-65.018,339.2,1.1,1.1,10/19/2018,300,T,100,6.0NRT,288.9,49.4,N,1,2018-10-19,292.721,77,938.74,292.721,292.721
-32.762,-65.03,333.4,1.1,1.1,10/19/2018,300,T,100,6.0NRT,289.4,39.4,N,1,2018-10-19,292.721,77,938.74,292.721,292.721
-32.763000000000005,-65.042,350.4,1.1,1.1,10/19/2018,300,T,100,6.0NRT,292.3,74.1,N,1,2018-10-19,292.721,77,938.74,292.721,292.721
-32.765,-65.054,337.8,1.1,1.1,10/19/2018,300,T,100,6.0NRT,290.8,47.4,N,1,2018-10-19,292.721,77,938.74,292.721,292.721
-32.751,-65.02,326.5,1.1,1.1,10/19/2018,300,T,91,6.0NRT,289.6,26.6,N,1,2018-10-19,292.721,77,938.74,292.721,292.721
-32.751999999999995,-65.032,325.8,1.1,1.1,10/19/2018,300,T,100,6.0NRT,290.6,26.9,N,1,2018-10-19,292.721,77,938.74,292.721,292.721
-32.754,-65.044,322.7,1.1,1.1,10/19/2018,300,T,96,6.0NRT,290.6,23.0,N,1,2018-10-19,292.721,77,938.74,292.721,292.721
